=== LAYOUT FOR PPR-137.3.pdf ===

--- Page 1 ---
Page size: Width=612, Height=1008

--- Lines ---

--- Rectangles ---
Rect: x0=22.2, y0=126.5, x1=22.7, y1=127.0, width=0.5, height=0.5
Rect: x0=211.8, y0=569.8, x1=263.1, y1=570.3, width=51.2, height=0.5
Rect: x0=263.1, y0=569.8, x1=263.6, y1=570.3, width=0.5, height=0.5
Rect: x0=263.6, y0=569.8, x1=314.8, y1=570.3, width=51.2, height=0.5
Rect: x0=314.8, y0=569.8, x1=315.3, y1=570.3, width=0.5, height=0.5
Rect: x0=315.3, y0=569.8, x1=350.8, y1=570.3, width=35.5, height=0.5
Rect: x0=350.8, y0=569.8, x1=351.3, y1=570.3, width=0.5, height=0.5
Rect: x0=351.3, y0=569.8, x1=418.4, y1=570.3, width=67.1, height=0.5
Rect: x0=418.4, y0=569.8, x1=418.9, y1=570.3, width=0.5, height=0.5
Rect: x0=418.9, y0=569.8, x1=589.4, y1=570.3, width=170.5, height=0.5
Rect: x0=589.4, y0=569.8, x1=589.9, y1=570.3, width=0.5, height=0.5
Rect: x0=22.2, y0=570.3, x1=22.7, y1=585.9, width=0.5, height=15.6
Rect: x0=211.4, y0=570.3, x1=211.8, y1=585.9, width=0.5, height=15.6
Rect: x0=263.1, y0=570.3, x1=263.6, y1=585.9, width=0.5, height=15.6
Rect: x0=314.8, y0=570.3, x1=315.3, y1=585.9, width=0.5, height=15.6
Rect: x0=350.8, y0=570.3, x1=351.3, y1=585.9, width=0.5, height=15.6
Rect: x0=418.4, y0=570.3, x1=418.9, y1=585.9, width=0.5, height=15.6
Rect: x0=589.4, y0=570.3, x1=589.9, y1=585.9, width=0.5, height=15.6
Rect: x0=22.8, y0=586.4, x1=211.2, y1=602.0, width=188.4, height=15.6
Rect: x0=27.8, y0=587.3, x1=206.1, y1=601.1, width=178.2, height=13.8
Rect: x0=211.8, y0=586.4, x1=263.1, y1=602.0, width=51.2, height=15.6
Rect: x0=216.9, y0=586.4, x1=257.9, y1=602.0, width=41.0, height=15.6
Rect: x0=263.6, y0=586.4, x1=314.8, y1=602.0, width=51.2, height=15.6
Rect: x0=268.7, y0=586.4, x1=309.7, y1=602.0, width=40.9, height=15.6
Rect: x0=315.3, y0=586.4, x1=350.8, y1=602.0, width=35.5, height=15.6
Rect: x0=320.4, y0=586.4, x1=345.7, y1=602.0, width=25.2, height=15.6
Rect: x0=351.3, y0=586.4, x1=418.3, y1=602.0, width=67.0, height=15.6
Rect: x0=356.5, y0=589.6, x1=413.1, y1=598.9, width=56.6, height=9.2
Rect: x0=418.9, y0=586.4, x1=589.3, y1=602.0, width=170.4, height=15.6
Rect: x0=423.9, y0=587.3, x1=584.1, y1=601.1, width=160.2, height=13.8
Rect: x0=22.2, y0=585.9, x1=22.7, y1=586.4, width=0.5, height=0.5
Rect: x0=22.7, y0=585.9, x1=211.4, y1=586.4, width=188.7, height=0.5
Rect: x0=211.4, y0=585.9, x1=211.8, y1=586.4, width=0.5, height=0.5
Rect: x0=211.8, y0=585.9, x1=263.1, y1=586.4, width=51.2, height=0.5
Rect: x0=263.1, y0=585.9, x1=263.6, y1=586.4, width=0.5, height=0.5
Rect: x0=263.6, y0=585.9, x1=314.8, y1=586.4, width=51.2, height=0.5
Rect: x0=314.8, y0=585.9, x1=315.3, y1=586.4, width=0.5, height=0.5
Rect: x0=315.3, y0=585.9, x1=350.8, y1=586.4, width=35.5, height=0.5
Rect: x0=350.8, y0=585.9, x1=351.3, y1=586.4, width=0.5, height=0.5
Rect: x0=351.3, y0=585.9, x1=418.4, y1=586.4, width=67.1, height=0.5
Rect: x0=418.4, y0=585.9, x1=418.9, y1=586.4, width=0.5, height=0.5
Rect: x0=418.9, y0=585.9, x1=589.4, y1=586.4, width=170.5, height=0.5
Rect: x0=589.4, y0=585.9, x1=589.9, y1=586.4, width=0.5, height=0.5
Rect: x0=22.2, y0=586.4, x1=22.7, y1=602.0, width=0.5, height=15.6
Rect: x0=211.4, y0=586.4, x1=211.8, y1=602.0, width=0.5, height=15.6
Rect: x0=263.1, y0=586.4, x1=263.6, y1=602.0, width=0.5, height=15.6
Rect: x0=314.8, y0=586.4, x1=315.3, y1=602.0, width=0.5, height=15.6
Rect: x0=350.8, y0=586.4, x1=351.3, y1=602.0, width=0.5, height=15.6
Rect: x0=418.4, y0=586.4, x1=418.9, y1=602.0, width=0.5, height=15.6
Rect: x0=589.4, y0=586.4, x1=589.9, y1=602.0, width=0.5, height=15.6
Rect: x0=22.8, y0=602.5, x1=211.2, y1=634.8, width=188.4, height=32.3
Rect: x0=27.8, y0=602.5, x1=206.1, y1=616.3, width=178.2, height=13.8
Rect: x0=27.8, y0=616.3, x1=206.1, y1=625.5, width=178.2, height=9.2
Rect: x0=27.8, y0=625.5, x1=206.1, y1=634.8, width=178.2, height=9.2
Rect: x0=211.8, y0=602.5, x1=263.1, y1=634.8, width=51.2, height=32.3
Rect: x0=216.9, y0=610.9, x1=257.9, y1=626.4, width=41.0, height=15.5
Rect: x0=263.6, y0=602.5, x1=314.8, y1=634.8, width=51.2, height=32.3
Rect: x0=268.7, y0=610.9, x1=309.7, y1=626.4, width=40.9, height=15.5
Rect: x0=315.3, y0=602.5, x1=350.8, y1=634.8, width=35.5, height=32.3
Rect: x0=320.4, y0=610.9, x1=345.7, y1=626.4, width=25.2, height=15.5
Rect: x0=351.3, y0=602.5, x1=418.3, y1=634.8, width=67.0, height=32.3
Rect: x0=356.5, y0=614.0, x1=413.1, y1=623.2, width=56.6, height=9.2
Rect: x0=418.9, y0=602.5, x1=589.3, y1=634.8, width=170.4, height=32.3
Rect: x0=423.9, y0=611.7, x1=584.1, y1=625.5, width=160.2, height=13.8
Rect: x0=22.2, y0=602.0, x1=22.7, y1=602.5, width=0.5, height=0.5
Rect: x0=22.7, y0=602.0, x1=211.4, y1=602.5, width=188.7, height=0.5
Rect: x0=211.4, y0=602.0, x1=211.8, y1=602.5, width=0.5, height=0.5
Rect: x0=211.8, y0=602.0, x1=263.1, y1=602.5, width=51.2, height=0.5
Rect: x0=263.1, y0=602.0, x1=263.6, y1=602.5, width=0.5, height=0.5
Rect: x0=263.6, y0=602.0, x1=314.8, y1=602.5, width=51.2, height=0.5
Rect: x0=314.8, y0=602.0, x1=315.3, y1=602.5, width=0.5, height=0.5
Rect: x0=315.3, y0=602.0, x1=350.8, y1=602.5, width=35.5, height=0.5
Rect: x0=350.8, y0=602.0, x1=351.3, y1=602.5, width=0.5, height=0.5
Rect: x0=351.3, y0=602.0, x1=418.4, y1=602.5, width=67.1, height=0.5
Rect: x0=418.4, y0=602.0, x1=418.9, y1=602.5, width=0.5, height=0.5
Rect: x0=418.9, y0=602.0, x1=589.4, y1=602.5, width=170.5, height=0.5
Rect: x0=589.4, y0=602.0, x1=589.9, y1=602.5, width=0.5, height=0.5
Rect: x0=22.2, y0=602.5, x1=22.7, y1=634.8, width=0.5, height=32.3
Rect: x0=211.4, y0=602.5, x1=211.8, y1=634.8, width=0.5, height=32.3
Rect: x0=263.1, y0=602.5, x1=263.6, y1=634.8, width=0.5, height=32.3
Rect: x0=314.8, y0=602.5, x1=315.3, y1=634.8, width=0.5, height=32.3
Rect: x0=350.8, y0=602.5, x1=351.3, y1=634.8, width=0.5, height=32.3
Rect: x0=418.4, y0=602.5, x1=418.9, y1=634.8, width=0.5, height=32.3
Rect: x0=589.4, y0=602.5, x1=589.9, y1=634.8, width=0.5, height=32.3
Rect: x0=22.8, y0=635.2, x1=211.2, y1=650.7, width=188.4, height=15.5
Rect: x0=27.8, y0=636.1, x1=206.1, y1=649.9, width=178.2, height=13.8
Rect: x0=211.8, y0=635.2, x1=263.1, y1=650.7, width=51.2, height=15.5
Rect: x0=216.9, y0=635.2, x1=257.9, y1=650.7, width=41.0, height=15.5
Rect: x0=263.6, y0=635.2, x1=314.8, y1=650.7, width=51.2, height=15.5
Rect: x0=268.7, y0=635.2, x1=309.7, y1=650.7, width=40.9, height=15.5
Rect: x0=315.3, y0=635.2, x1=350.8, y1=650.7, width=35.5, height=15.5
Rect: x0=320.4, y0=635.2, x1=345.7, y1=650.7, width=25.2, height=15.5
Rect: x0=351.3, y0=635.2, x1=418.3, y1=650.7, width=67.0, height=15.5
Rect: x0=356.5, y0=638.3, x1=413.1, y1=647.6, width=56.6, height=9.2
Rect: x0=418.9, y0=635.2, x1=589.3, y1=650.7, width=170.4, height=15.5
Rect: x0=423.9, y0=636.1, x1=584.1, y1=649.9, width=160.2, height=13.8
Rect: x0=22.2, y0=634.8, x1=22.7, y1=635.2, width=0.5, height=0.5
Rect: x0=22.7, y0=634.8, x1=211.4, y1=635.2, width=188.7, height=0.5
Rect: x0=211.4, y0=634.8, x1=211.8, y1=635.2, width=0.5, height=0.5
Rect: x0=211.8, y0=634.8, x1=263.1, y1=635.2, width=51.2, height=0.5
Rect: x0=263.1, y0=634.8, x1=263.6, y1=635.2, width=0.5, height=0.5
Rect: x0=263.6, y0=634.8, x1=314.8, y1=635.2, width=51.2, height=0.5
Rect: x0=314.8, y0=634.8, x1=315.3, y1=635.2, width=0.5, height=0.5
Rect: x0=315.3, y0=634.8, x1=350.8, y1=635.2, width=35.5, height=0.5
Rect: x0=350.8, y0=634.8, x1=351.3, y1=635.2, width=0.5, height=0.5
Rect: x0=351.3, y0=634.8, x1=418.4, y1=635.2, width=67.1, height=0.5
Rect: x0=418.4, y0=634.8, x1=418.9, y1=635.2, width=0.5, height=0.5
Rect: x0=418.9, y0=634.8, x1=589.4, y1=635.2, width=170.5, height=0.5
Rect: x0=589.4, y0=634.8, x1=589.9, y1=635.2, width=0.5, height=0.5
Rect: x0=22.2, y0=635.2, x1=22.7, y1=650.7, width=0.5, height=15.5
Rect: x0=211.4, y0=635.2, x1=211.8, y1=650.7, width=0.5, height=15.5
Rect: x0=263.1, y0=635.2, x1=263.6, y1=650.7, width=0.5, height=15.5
Rect: x0=314.8, y0=635.2, x1=315.3, y1=650.7, width=0.5, height=15.5
Rect: x0=350.8, y0=635.2, x1=351.3, y1=650.7, width=0.5, height=15.5
Rect: x0=418.4, y0=635.2, x1=418.9, y1=650.7, width=0.5, height=15.5
Rect: x0=589.4, y0=635.2, x1=589.9, y1=650.7, width=0.5, height=15.5
Rect: x0=22.8, y0=651.3, x1=211.2, y1=666.8, width=188.4, height=15.5
Rect: x0=27.8, y0=652.1, x1=206.1, y1=666.0, width=178.2, height=13.8
Rect: x0=211.8, y0=651.3, x1=263.1, y1=666.8, width=51.2, height=15.5
Rect: x0=216.9, y0=651.3, x1=257.9, y1=666.8, width=41.0, height=15.5
Rect: x0=263.6, y0=651.3, x1=314.8, y1=666.8, width=51.2, height=15.5
Rect: x0=268.7, y0=651.3, x1=309.7, y1=666.8, width=40.9, height=15.5
Rect: x0=315.3, y0=651.3, x1=350.8, y1=666.8, width=35.5, height=15.5
Rect: x0=320.4, y0=651.3, x1=345.7, y1=666.8, width=25.2, height=15.5
Rect: x0=351.3, y0=651.3, x1=418.3, y1=666.8, width=67.0, height=15.5
Rect: x0=356.5, y0=654.4, x1=413.1, y1=663.7, width=56.6, height=9.2
Rect: x0=418.9, y0=651.3, x1=589.3, y1=666.8, width=170.4, height=15.5
Rect: x0=423.9, y0=652.1, x1=584.1, y1=666.0, width=160.2, height=13.8
Rect: x0=22.2, y0=650.7, x1=22.7, y1=651.2, width=0.5, height=0.5
Rect: x0=22.7, y0=650.7, x1=211.4, y1=651.2, width=188.7, height=0.5
Rect: x0=211.4, y0=650.7, x1=211.8, y1=651.2, width=0.5, height=0.5
Rect: x0=211.8, y0=650.7, x1=263.1, y1=651.2, width=51.2, height=0.5
Rect: x0=263.1, y0=650.7, x1=263.6, y1=651.2, width=0.5, height=0.5
Rect: x0=263.6, y0=650.7, x1=314.8, y1=651.2, width=51.2, height=0.5
Rect: x0=314.8, y0=650.7, x1=315.3, y1=651.2, width=0.5, height=0.5
Rect: x0=315.3, y0=650.7, x1=350.8, y1=651.2, width=35.5, height=0.5
Rect: x0=350.8, y0=650.7, x1=351.3, y1=651.2, width=0.5, height=0.5
Rect: x0=351.3, y0=650.7, x1=418.4, y1=651.2, width=67.1, height=0.5
Rect: x0=418.4, y0=650.7, x1=418.9, y1=651.2, width=0.5, height=0.5
Rect: x0=418.9, y0=650.7, x1=589.4, y1=651.2, width=170.5, height=0.5
Rect: x0=589.4, y0=650.7, x1=589.9, y1=651.2, width=0.5, height=0.5
Rect: x0=22.2, y0=651.2, x1=22.7, y1=666.8, width=0.5, height=15.6
Rect: x0=211.4, y0=651.2, x1=211.8, y1=666.8, width=0.5, height=15.6
Rect: x0=263.1, y0=651.2, x1=263.6, y1=666.8, width=0.5, height=15.6
Rect: x0=314.8, y0=651.2, x1=315.3, y1=666.8, width=0.5, height=15.6
Rect: x0=350.8, y0=651.2, x1=351.3, y1=666.8, width=0.5, height=15.6
Rect: x0=418.4, y0=651.2, x1=418.9, y1=666.8, width=0.5, height=15.6
Rect: x0=589.4, y0=651.2, x1=589.9, y1=666.8, width=0.5, height=15.6
Rect: x0=22.8, y0=667.3, x1=211.2, y1=682.9, width=188.4, height=15.6
Rect: x0=27.8, y0=668.2, x1=206.1, y1=682.1, width=178.2, height=13.8
Rect: x0=211.8, y0=667.3, x1=263.1, y1=682.9, width=51.2, height=15.6
Rect: x0=216.9, y0=667.3, x1=257.9, y1=682.9, width=41.0, height=15.6
Rect: x0=263.6, y0=667.3, x1=314.8, y1=682.9, width=51.2, height=15.6
Rect: x0=268.7, y0=667.3, x1=309.7, y1=682.9, width=40.9, height=15.6
Rect: x0=315.3, y0=667.3, x1=350.8, y1=682.9, width=35.5, height=15.6
Rect: x0=320.4, y0=667.3, x1=345.7, y1=682.9, width=25.2, height=15.6
Rect: x0=351.3, y0=667.3, x1=418.3, y1=682.9, width=67.0, height=15.6
Rect: x0=356.5, y0=670.5, x1=413.1, y1=679.8, width=56.6, height=9.2
Rect: x0=418.9, y0=667.3, x1=589.3, y1=682.9, width=170.4, height=15.6
Rect: x0=423.9, y0=668.2, x1=584.1, y1=682.1, width=160.2, height=13.8
Rect: x0=22.2, y0=666.8, x1=22.7, y1=667.3, width=0.5, height=0.5
Rect: x0=22.7, y0=666.8, x1=211.4, y1=667.3, width=188.7, height=0.5
Rect: x0=211.4, y0=666.8, x1=211.8, y1=667.3, width=0.5, height=0.5
Rect: x0=211.8, y0=666.8, x1=263.1, y1=667.3, width=51.2, height=0.5
Rect: x0=263.1, y0=666.8, x1=263.6, y1=667.3, width=0.5, height=0.5
Rect: x0=263.6, y0=666.8, x1=314.8, y1=667.3, width=51.2, height=0.5
Rect: x0=314.8, y0=666.8, x1=315.3, y1=667.3, width=0.5, height=0.5
Rect: x0=315.3, y0=666.8, x1=350.8, y1=667.3, width=35.5, height=0.5
Rect: x0=350.8, y0=666.8, x1=351.3, y1=667.3, width=0.5, height=0.5
Rect: x0=351.3, y0=666.8, x1=418.4, y1=667.3, width=67.1, height=0.5
Rect: x0=418.4, y0=666.8, x1=418.9, y1=667.3, width=0.5, height=0.5
Rect: x0=418.9, y0=666.8, x1=589.4, y1=667.3, width=170.5, height=0.5
Rect: x0=589.4, y0=666.8, x1=589.9, y1=667.3, width=0.5, height=0.5
Rect: x0=22.2, y0=667.3, x1=22.7, y1=682.9, width=0.5, height=15.6
Rect: x0=211.4, y0=667.3, x1=211.8, y1=682.9, width=0.5, height=15.6
Rect: x0=263.1, y0=667.3, x1=263.6, y1=682.9, width=0.5, height=15.6
Rect: x0=314.8, y0=667.3, x1=315.3, y1=682.9, width=0.5, height=15.6
Rect: x0=350.8, y0=667.3, x1=351.3, y1=682.9, width=0.5, height=15.6
Rect: x0=418.4, y0=667.3, x1=418.9, y1=682.9, width=0.5, height=15.6
Rect: x0=589.4, y0=667.3, x1=589.9, y1=682.9, width=0.5, height=15.6
Rect: x0=22.8, y0=683.4, x1=211.2, y1=699.0, width=188.4, height=15.6
Rect: x0=27.8, y0=684.3, x1=206.1, y1=698.1, width=178.2, height=13.8
Rect: x0=211.8, y0=683.4, x1=263.1, y1=699.0, width=51.2, height=15.6
Rect: x0=216.9, y0=683.4, x1=257.9, y1=699.0, width=41.0, height=15.6
Rect: x0=263.6, y0=683.4, x1=314.8, y1=699.0, width=51.2, height=15.6
Rect: x0=268.7, y0=683.4, x1=309.7, y1=699.0, width=40.9, height=15.6
Rect: x0=315.3, y0=683.4, x1=350.8, y1=699.0, width=35.5, height=15.6
Rect: x0=320.4, y0=683.4, x1=345.7, y1=699.0, width=25.2, height=15.6
Rect: x0=351.3, y0=683.4, x1=418.3, y1=699.0, width=67.0, height=15.6
Rect: x0=356.5, y0=686.6, x1=413.1, y1=695.9, width=56.6, height=9.2
Rect: x0=418.9, y0=683.4, x1=589.3, y1=699.0, width=170.4, height=15.6
Rect: x0=423.9, y0=684.3, x1=584.1, y1=698.1, width=160.2, height=13.8
Rect: x0=22.2, y0=682.9, x1=22.7, y1=683.4, width=0.5, height=0.5
Rect: x0=22.7, y0=682.9, x1=211.4, y1=683.4, width=188.7, height=0.5
Rect: x0=211.4, y0=682.9, x1=211.8, y1=683.4, width=0.5, height=0.5
Rect: x0=211.8, y0=682.9, x1=263.1, y1=683.4, width=51.2, height=0.5
Rect: x0=263.1, y0=682.9, x1=263.6, y1=683.4, width=0.5, height=0.5
Rect: x0=263.6, y0=682.9, x1=314.8, y1=683.4, width=51.2, height=0.5
Rect: x0=314.8, y0=682.9, x1=315.3, y1=683.4, width=0.5, height=0.5
Rect: x0=315.3, y0=682.9, x1=350.8, y1=683.4, width=35.5, height=0.5
Rect: x0=350.8, y0=682.9, x1=351.3, y1=683.4, width=0.5, height=0.5
Rect: x0=351.3, y0=682.9, x1=418.4, y1=683.4, width=67.1, height=0.5
Rect: x0=418.4, y0=682.9, x1=418.9, y1=683.4, width=0.5, height=0.5
Rect: x0=418.9, y0=682.9, x1=589.4, y1=683.4, width=170.5, height=0.5
Rect: x0=589.4, y0=682.9, x1=589.9, y1=683.4, width=0.5, height=0.5
Rect: x0=22.2, y0=683.4, x1=22.7, y1=699.0, width=0.5, height=15.6
Rect: x0=211.4, y0=683.4, x1=211.8, y1=699.0, width=0.5, height=15.6
Rect: x0=263.1, y0=683.4, x1=263.6, y1=699.0, width=0.5, height=15.6
Rect: x0=314.8, y0=683.4, x1=315.3, y1=699.0, width=0.5, height=15.6
Rect: x0=350.8, y0=683.4, x1=351.3, y1=699.0, width=0.5, height=15.6
Rect: x0=418.4, y0=683.4, x1=418.9, y1=699.0, width=0.5, height=15.6
Rect: x0=589.4, y0=683.4, x1=589.9, y1=699.0, width=0.5, height=15.6
Rect: x0=22.8, y0=699.5, x1=211.2, y1=715.1, width=188.4, height=15.6
Rect: x0=27.8, y0=700.4, x1=206.1, y1=714.2, width=178.2, height=13.8
Rect: x0=211.8, y0=699.5, x1=263.1, y1=715.1, width=51.2, height=15.6
Rect: x0=216.9, y0=699.5, x1=257.9, y1=715.1, width=41.0, height=15.6
Rect: x0=263.6, y0=699.5, x1=314.8, y1=715.1, width=51.2, height=15.6
Rect: x0=268.7, y0=699.5, x1=309.7, y1=715.1, width=40.9, height=15.6
Rect: x0=315.3, y0=699.5, x1=350.8, y1=715.1, width=35.5, height=15.6
Rect: x0=320.4, y0=699.5, x1=345.7, y1=715.1, width=25.2, height=15.6
Rect: x0=351.3, y0=699.5, x1=418.3, y1=715.1, width=67.0, height=15.6
Rect: x0=356.5, y0=702.7, x1=413.1, y1=711.8, width=56.6, height=9.1
Rect: x0=418.9, y0=699.5, x1=589.3, y1=715.1, width=170.4, height=15.6
Rect: x0=423.9, y0=700.4, x1=584.1, y1=714.2, width=160.2, height=13.8
Rect: x0=22.2, y0=699.0, x1=22.7, y1=699.5, width=0.5, height=0.5
Rect: x0=22.7, y0=699.0, x1=211.4, y1=699.5, width=188.7, height=0.5
Rect: x0=211.4, y0=699.0, x1=211.8, y1=699.5, width=0.5, height=0.5
Rect: x0=211.8, y0=699.0, x1=263.1, y1=699.5, width=51.2, height=0.5
Rect: x0=263.1, y0=699.0, x1=263.6, y1=699.5, width=0.5, height=0.5
Rect: x0=263.6, y0=699.0, x1=314.8, y1=699.5, width=51.2, height=0.5
Rect: x0=314.8, y0=699.0, x1=315.3, y1=699.5, width=0.5, height=0.5
Rect: x0=315.3, y0=699.0, x1=350.8, y1=699.5, width=35.5, height=0.5
Rect: x0=350.8, y0=699.0, x1=351.3, y1=699.5, width=0.5, height=0.5
Rect: x0=351.3, y0=699.0, x1=418.4, y1=699.5, width=67.1, height=0.5
Rect: x0=418.4, y0=699.0, x1=418.9, y1=699.5, width=0.5, height=0.5
Rect: x0=418.9, y0=699.0, x1=589.4, y1=699.5, width=170.5, height=0.5
Rect: x0=589.4, y0=699.0, x1=589.9, y1=699.5, width=0.5, height=0.5
Rect: x0=22.2, y0=699.5, x1=22.7, y1=715.1, width=0.5, height=15.6
Rect: x0=211.4, y0=699.5, x1=211.8, y1=715.1, width=0.5, height=15.6
Rect: x0=263.1, y0=699.5, x1=263.6, y1=715.1, width=0.5, height=15.6
Rect: x0=314.8, y0=699.5, x1=315.3, y1=715.1, width=0.5, height=15.6
Rect: x0=350.8, y0=699.5, x1=351.3, y1=715.1, width=0.5, height=15.6
Rect: x0=418.4, y0=699.5, x1=418.9, y1=715.1, width=0.5, height=15.6
Rect: x0=589.4, y0=699.5, x1=589.9, y1=715.1, width=0.5, height=15.6
Rect: x0=22.8, y0=715.5, x1=211.2, y1=731.1, width=188.4, height=15.6
Rect: x0=27.8, y0=716.4, x1=206.1, y1=730.2, width=178.2, height=13.8
Rect: x0=211.8, y0=715.5, x1=263.1, y1=731.1, width=51.2, height=15.6
Rect: x0=216.9, y0=715.5, x1=257.9, y1=731.1, width=41.0, height=15.6
Rect: x0=263.6, y0=715.5, x1=314.8, y1=731.1, width=51.2, height=15.6
Rect: x0=268.7, y0=715.5, x1=309.7, y1=731.1, width=40.9, height=15.6
Rect: x0=315.3, y0=715.5, x1=350.8, y1=731.1, width=35.5, height=15.6
Rect: x0=320.4, y0=715.5, x1=345.7, y1=731.1, width=25.2, height=15.6
Rect: x0=351.3, y0=715.5, x1=418.3, y1=731.1, width=67.0, height=15.6
Rect: x0=356.5, y0=718.8, x1=413.1, y1=727.9, width=56.6, height=9.1
Rect: x0=418.9, y0=715.5, x1=589.3, y1=731.1, width=170.4, height=15.6
Rect: x0=423.9, y0=716.4, x1=584.1, y1=730.2, width=160.2, height=13.8
Rect: x0=22.2, y0=715.1, x1=22.7, y1=715.5, width=0.5, height=0.5
Rect: x0=22.7, y0=715.1, x1=211.4, y1=715.5, width=188.7, height=0.5
Rect: x0=211.4, y0=715.1, x1=211.8, y1=715.5, width=0.5, height=0.5
Rect: x0=211.8, y0=715.1, x1=263.1, y1=715.5, width=51.2, height=0.5
Rect: x0=263.1, y0=715.1, x1=263.6, y1=715.5, width=0.5, height=0.5
Rect: x0=263.6, y0=715.1, x1=314.8, y1=715.5, width=51.2, height=0.5
Rect: x0=314.8, y0=715.1, x1=315.3, y1=715.5, width=0.5, height=0.5
Rect: x0=315.3, y0=715.1, x1=350.8, y1=715.5, width=35.5, height=0.5
Rect: x0=350.8, y0=715.1, x1=351.3, y1=715.5, width=0.5, height=0.5
Rect: x0=351.3, y0=715.1, x1=418.4, y1=715.5, width=67.1, height=0.5
Rect: x0=418.4, y0=715.1, x1=418.9, y1=715.5, width=0.5, height=0.5
Rect: x0=418.9, y0=715.1, x1=589.4, y1=715.5, width=170.5, height=0.5
Rect: x0=589.4, y0=715.1, x1=589.9, y1=715.5, width=0.5, height=0.5
Rect: x0=22.2, y0=715.5, x1=22.7, y1=731.1, width=0.5, height=15.6
Rect: x0=211.4, y0=715.5, x1=211.8, y1=731.1, width=0.5, height=15.6
Rect: x0=263.1, y0=715.5, x1=263.6, y1=731.1, width=0.5, height=15.6
Rect: x0=314.8, y0=715.5, x1=315.3, y1=731.1, width=0.5, height=15.6
Rect: x0=350.8, y0=715.5, x1=351.3, y1=731.1, width=0.5, height=15.6
Rect: x0=418.4, y0=715.5, x1=418.9, y1=731.1, width=0.5, height=15.6
Rect: x0=589.4, y0=715.5, x1=589.9, y1=731.1, width=0.5, height=15.6
Rect: x0=22.8, y0=731.6, x1=211.2, y1=747.2, width=188.4, height=15.6
Rect: x0=27.8, y0=732.5, x1=206.1, y1=746.3, width=178.2, height=13.8
Rect: x0=211.8, y0=731.6, x1=263.1, y1=747.2, width=51.2, height=15.6
Rect: x0=216.9, y0=731.6, x1=257.9, y1=747.2, width=41.0, height=15.6
Rect: x0=263.6, y0=731.6, x1=314.8, y1=747.2, width=51.2, height=15.6
Rect: x0=268.7, y0=731.6, x1=309.7, y1=747.2, width=40.9, height=15.6
Rect: x0=315.3, y0=731.6, x1=350.8, y1=747.2, width=35.5, height=15.6
Rect: x0=320.4, y0=731.6, x1=345.7, y1=747.2, width=25.2, height=15.6
Rect: x0=351.3, y0=731.6, x1=418.3, y1=747.2, width=67.0, height=15.6
Rect: x0=356.5, y0=734.7, x1=413.1, y1=744.0, width=56.6, height=9.2
Rect: x0=418.9, y0=731.6, x1=589.3, y1=747.2, width=170.4, height=15.6
Rect: x0=423.9, y0=732.5, x1=584.1, y1=746.3, width=160.2, height=13.8
Rect: x0=22.2, y0=731.1, x1=22.7, y1=731.6, width=0.5, height=0.5
Rect: x0=22.7, y0=731.1, x1=211.4, y1=731.6, width=188.7, height=0.5
Rect: x0=211.4, y0=731.1, x1=211.8, y1=731.6, width=0.5, height=0.5
Rect: x0=211.8, y0=731.1, x1=263.1, y1=731.6, width=51.2, height=0.5
Rect: x0=263.1, y0=731.1, x1=263.6, y1=731.6, width=0.5, height=0.5
Rect: x0=263.6, y0=731.1, x1=314.8, y1=731.6, width=51.2, height=0.5
Rect: x0=314.8, y0=731.1, x1=315.3, y1=731.6, width=0.5, height=0.5
Rect: x0=315.3, y0=731.1, x1=350.8, y1=731.6, width=35.5, height=0.5
Rect: x0=350.8, y0=731.1, x1=351.3, y1=731.6, width=0.5, height=0.5
Rect: x0=351.3, y0=731.1, x1=418.4, y1=731.6, width=67.1, height=0.5
Rect: x0=418.4, y0=731.1, x1=418.9, y1=731.6, width=0.5, height=0.5
Rect: x0=418.9, y0=731.1, x1=589.4, y1=731.6, width=170.5, height=0.5
Rect: x0=589.4, y0=731.1, x1=589.9, y1=731.6, width=0.5, height=0.5
Rect: x0=22.2, y0=731.6, x1=22.7, y1=747.2, width=0.5, height=15.6
Rect: x0=211.4, y0=731.6, x1=211.8, y1=747.2, width=0.5, height=15.6
Rect: x0=263.1, y0=731.6, x1=263.6, y1=747.2, width=0.5, height=15.6
Rect: x0=314.8, y0=731.6, x1=315.3, y1=747.2, width=0.5, height=15.6
Rect: x0=350.8, y0=731.6, x1=351.3, y1=747.2, width=0.5, height=15.6
Rect: x0=418.4, y0=731.6, x1=418.9, y1=747.2, width=0.5, height=15.6
Rect: x0=589.4, y0=731.6, x1=589.9, y1=747.2, width=0.5, height=15.6
Rect: x0=22.8, y0=747.7, x1=211.2, y1=763.2, width=188.4, height=15.5
Rect: x0=27.8, y0=748.5, x1=206.1, y1=762.3, width=178.2, height=13.8
Rect: x0=211.8, y0=747.7, x1=263.1, y1=763.2, width=51.2, height=15.5
Rect: x0=216.9, y0=747.7, x1=257.9, y1=763.2, width=41.0, height=15.5
Rect: x0=263.6, y0=747.7, x1=314.8, y1=763.2, width=51.2, height=15.5
Rect: x0=268.7, y0=747.7, x1=309.7, y1=763.2, width=40.9, height=15.5
Rect: x0=315.3, y0=747.7, x1=350.8, y1=763.2, width=35.5, height=15.5
Rect: x0=320.4, y0=747.7, x1=345.7, y1=763.2, width=25.2, height=15.5
